,BusinessName,X,Y,FullAddress,City,ZipCode,Neighborhood,Latitude,Longitude
55874,THE LYNHALL,-93.2884771381608,44.95404430330971,2640 LYNDALE AVE S,Minneapolis,55408.0,Lowry Hill East,44.95404,-93.28848
56285,THE SIOUX CHEF,-93.2607634675536,44.9493082660126,920 LAKE ST E #107,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
56282,RAJO CAFE,-93.26037147869629,44.959675553191204,912 24TH ST E #B224,Minneapolis,55404.0,Ventura Village,44.95968,-93.26037
56187,LA LOTERIA MARKET,-93.27077608701549,44.948131963101794,349 LAKE ST E,Minneapolis,55408.0,Central,44.94813,-93.27078
56319,VITALIS,-93.2782643012901,44.9708598591422,1300 NICOLLET MALL,Minneapolis,55403.0,Loring Park,44.970859999999995,-93.27826
56321,LITTLE G'S MOBILE PIZZARIA,-93.27535671882009,44.986070358922206,507 WASHINGTON AVE N,Minneapolis,55401.0,North Loop,44.98607,-93.27535999999999
56308,PING'S SZECHUAN BAR & GRILL,-93.27738955690072,44.9687861802193,1401 NICOLLET AVE,Minneapolis,55403.0,Loring Park,44.968790000000006,-93.27739
56185,CARNICERIA LA HUAZTECA,-93.26941896618321,44.947791727184,419 LAKE ST E,Minneapolis,55408.0,Central,44.947790000000005,-93.26942
56358,SAHAN RESTAURANT,-93.26037147869629,44.959675553191204,912 24TH ST E,Minneapolis,55404.0,Ventura Village,44.95968,-93.26037
56289,LU'S SANDWICHES,-93.27832311758499,44.9547430562967,2624 NICOLLET AVE,Minneapolis,55408.0,Whittier,44.95474,-93.27832
55994,ZETTAS,-93.2783779112241,44.95821826115171,2424 NICOLLET AVE,Minneapolis,55404.0,Whittier,44.958220000000004,-93.27838
56304,NORTHBOUND SMOKEHOUSE BREWPUB,-93.23248940541441,44.9343081159595,2716 38TH ST E,Minneapolis,55406.0,Standish,44.934309999999996,-93.23249
56315,THE BIG RED WAGON,-93.2871047172225,44.95227532271029,610 28TH ST W,Minneapolis,55408.0,Whittier,44.95228,-93.2871
56412,FRANCE 44 CHEESE SHOP - DELI,-93.3284677172434,44.9229102380519,4351 FRANCE AVE S,Minneapolis,55410.0,Linden Hills,44.922909999999995,-93.32847
56421,GASTROTRUCK,-93.26355510896151,45.012321332914105,2400 UNIVERSITY AVE NE,Minneapolis,55418.0,Bottineau,45.01232,-93.26356
56368,GEORGE AND THE DRAGON,-93.2904460054134,44.9121397139949,813 50TH ST W,Minneapolis,55419.0,Lynnhurst,44.91214,-93.29045
56376,LAKE STREET DAIRY QUEEN,-93.2098084806095,44.9485831671164,4400 LAKE ST E,Minneapolis,55406.0,Cooper,44.94858,-93.20981
56418,MALT SHOP,-93.29006104677141,44.912131294812696,809 50TH ST W,Minneapolis,55419.0,Lynnhurst,44.91213,-93.29006
56398,TOWNEPLACE SUITES,-93.27451569,44.98713424729589,525 2ND ST N,Minneapolis,55401.0,North Loop,44.98713,-93.27452
56365,KEYS AT THE FOSHAY BAR & GRILL,-93.2717990624099,44.9744751427683,114 9TH ST S #FOSHAY TOW,Minneapolis,55402.0,Downtown West,44.97448,-93.2718
56395,PRIME OIL & GAS CORP,-93.24693031229009,45.0217259031003,2951 CENTRAL AVE NE,Minneapolis,55418.0,Audubon Park,45.02173,-93.24693
56391,GRAY FOX,0.0,0.0,801 MARQUETTE AVE #TCF ATRIUM,Minneapolis,55402.0,,0.0,0.0
56394,HIAWATHA,-93.2439943852779,44.9204468098872,4553 LONGFELLOW AVE,Minneapolis,55407.0,Ericsson,44.92045,-93.24399
56463,C&G'S SMOKING BBQ,-93.2775888544347,44.9163008579799,4743 NICOLLET AVE,Minneapolis,55419.0,Tangletown,44.9163,-93.27759
56381,NEWS ROOM,-93.2749924582606,44.9747868200634,990 NICOLLET MALL,Minneapolis,55402.0,Downtown West,44.974790000000006,-93.27499
56428,MEI INN,-93.2519956417843,44.926593974022296,4215 BLOOMINGTON AVE,Minneapolis,55407.0,Northrop,44.926590000000004,-93.25200000000001
56442,CARIBOU COFFEE #111,-93.27604494061708,44.9728275319658,1116 NICOLLET MALL,Minneapolis,,Downtown West,44.97283,-93.27604000000001
56789,MATCHBOX COFFEE SHOP,-93.266404201225,45.001272487942494,1306 2ND ST NE,Minneapolis,55413.0,Sheridan,45.00127,-93.2664
56508,CEDAR INN,-93.246937534745,44.927132019933005,4155 CEDAR AVE S,Minneapolis,55407.0,Standish,44.92713,-93.24694000000001
56525,ALLE AAMIN COFFEE SHOP,-93.24686953497292,44.967380385035106,609 CEDAR AVE S,Minneapolis,55454.0,Cedar Riverside,44.96738,-93.24687
56882,CALIS VIETNAMESE RESTAURANT,-93.2558948008346,44.998509847312405,648 BROADWAY ST NE,Minneapolis,55413.0,St. Anthony East,44.998509999999996,-93.25589000000001
56620,HAMBURGUESAS EL GORDO,-93.246937534745,44.927132019933005,4157 CEDAR AVE S,Minneapolis,55407.0,Standish,44.92713,-93.24694000000001
56445,BAD WAITRESS,-93.27723179027892,44.9557289769121,2 26TH ST E #C101,Minneapolis,55404.0,Whittier,44.955729999999996,-93.27723
56265,5 DOLLAR PIZZA,-93.274374006815,44.9624837550138,137 FRANKLIN AVE E,Minneapolis,55404.0,Whittier,44.96248,-93.27436999999999
56470,JINX TEA,-93.32873743640741,44.921115041881,4503 FRANCE AVE S,Minneapolis,55410.0,Linden Hills,44.92112,-93.32874
56437,SEA SALT EATERY,-93.20955128665541,44.9155716621539,4801 MINNEHAHA AVE,Minneapolis,55417.0,Hiawatha,44.91557,-93.20955
56609,CHINESE EXPRESS,-93.27576212132129,44.9479950942138,121 LAKE ST E,Minneapolis,55408.0,Lyndale,44.948,-93.27575999999999
56469,HOOK FISH & CHICKEN,-93.28254351328259,44.9479919502761,221 LAKE ST W,Minneapolis,55408.0,Lyndale,44.947990000000004,-93.28254
56510,WAFFLE BAR FOOD TRUCK,-93.28849184088699,44.952165113080994,2758 LYNDALE AVE S,Minneapolis,55408.0,Lowry Hill East,44.95217,-93.28849
56450,TOPPERS PIZZA,-93.2885182333901,44.948784882784395,2936 LYNDALE AVE S,Minneapolis,55408.0,Lowry Hill East,44.94878,-93.28851999999999
56448,CHATTERBOX PUB,-93.2391424263249,44.9393735632592,2229 35TH ST E,Minneapolis,55407.0,Corcoran,44.939370000000004,-93.23914
56435,CAPITAL GRILLE,-93.27574275184709,44.97661583924021,801 HENNEPIN AVE,Minneapolis,55403.0,Downtown West,44.976620000000004,-93.27574
56516,UPTOWN TAVERN & ROOFTOP,-93.2973755628027,44.94940513514,1400 LAGOON AVE,Minneapolis,55408.0,Lowry Hill East,44.94941,-93.29738
56456,BEV'S WINE BAR,-93.2737432268905,44.9840255763089,250 3RD AVE N,Minneapolis,55401.0,North Loop,44.98403,-93.27374
56931,SPEEDWAY,-93.2368040918774,45.007571037156296,1847 JOHNSON ST NE,Minneapolis,55418.0,Windom Park,45.00757,-93.2368
56648,THE SALAD BAR,-93.2729955150621,44.97799501597589,40 7TH ST S,Minneapolis,55402.0,Downtown West,44.978,-93.273
56583,COPPER HEN CAKERY,-93.2774646192275,44.9566579728103,2515 NICOLLET AVE,Minneapolis,55404.0,Whittier,44.95666,-93.27745999999999
56535,CARAVELLE-PHO 79 RESTAURANT,-93.2774669189147,44.956331473179205,2529 NICOLLET AVE,Minneapolis,55404.0,Whittier,44.95633,-93.27747
56914,SUPER AMERICA,-93.2558966468726,44.9989772438157,641 BROADWAY ST NE,Minneapolis,55413.0,Logan Park,44.998979999999996,-93.2559
56942,NIXTA,-93.2664225223652,45.000634808806105,1222 2ND ST NE,Minneapolis,55413.0,Sheridan,45.00063,-93.26642
56592,WHOLE FOODS MARKET,-93.32255550281158,44.9475887771447,3060 EXCELSIOR BLVD,Minneapolis,55416.0,West Calhoun,44.947590000000005,-93.32256
57069,GARDENS OF SALONICA,-93.2534591006884,44.989710959765,19 5TH ST NE,Minneapolis,55413.0,Nicollet Island - East Bank,44.989709999999995,-93.25346
56536,THE LOWRY,-93.2927412288121,44.9615707353077,2112 HENNEPIN AVE,Minneapolis,55405.0,Lowry Hill,44.96157,-93.29274000000001
56656,BRAVA ON WHEELS,-93.2914195896368,44.9621128857132,2021 HENNEPIN AVE E,Minneapolis,55413.0,Lowry Hill East,44.962109999999996,-93.29142
56654,B SWEET CREAM,-93.2914195896368,44.9621128857132,2021 HENNEPIN AVE E,Minneapolis,55413.0,Lowry Hill East,44.962109999999996,-93.29142
56612,BRAVA COFFEE AND FOODS,-93.2914195896368,44.9621128857132,2021 HENNEPIN AVE E,Minneapolis,55413.0,Lowry Hill East,44.962109999999996,-93.29142
56252,GREEK GRILL & CAFE,-93.27016696457409,44.9764170466854,625 MARQUETTE AVE #236,Minneapolis,55402.0,Downtown West,44.976420000000005,-93.27017
56617,PINEDAS TACOS,-93.240916088768,44.9493733182469,2130 LAKE ST E,Minneapolis,55407.0,East Phillips,44.94937,-93.24091999999999
56664,GINELLI'S PIZZA,-93.27108709185171,44.974414608715705,121 8TH ST S #235,Minneapolis,55402.0,Downtown West,44.97441,-93.27109
56614,DUNN BROTHERS COFFEE,-93.20658031905899,44.94863786786549,4648 LAKE ST E,Minneapolis,55406.0,Cooper,44.948640000000005,-93.20658
56601,DOMINOS PIZZA #1918,-93.27936740191629,44.9748042399561,1113 HENNEPIN AVE,Minneapolis,55403.0,Downtown West,44.9748,-93.27937
56671,CARIBOU COFFEE #1280 AT LUNDS,-93.28036939086901,44.974393120306395,1201 HENNEPIN AVE,Minneapolis,55403.0,Loring Park,44.97439,-93.28036999999999
56666,PATRICK'S BAKERY & CAFE,-93.2901913752512,44.8940652072171,6010 LYNDALE AVE S,Minneapolis,55419.0,Windom,44.89407,-93.29019
56673,LA BELLE CREPE,0.0,0.0,825 NICOLLET MALL #100,Minneapolis,55402.0,,0.0,0.0
57221,DAVE THE PIE GUY,-93.28465157808171,44.937990382089005,3544 GRAND AVE S,Minneapolis,55408.0,Lyndale,44.93799,-93.28465
56710,BEBE ZITO,-93.28844746590859,44.961159748990205,704 22ND ST W,Minneapolis,55405.0,Lowry Hill East,44.96116,-93.28845
56702,REEF KITCHENS #2,-93.2809494743705,45.0097098620815,208 29TH AVE N,Minneapolis,55411.0,Hawthorne,45.00971,-93.28095
56849,ABI'S CAFE,-93.2520633909264,44.9486504441095,1532 LAKE ST E,Minneapolis,55407.0,East Phillips,44.94865,-93.25206
56697,PIZZA LUCE,-93.28856600040702,44.9445057279395,3200 LYNDALE AVE S,Minneapolis,55408.0,South Uptown,44.94451,-93.28856999999999
56717,WALKER PLACE,-93.290138325242,44.935550411040104,3701 BRYANT AVE S,Minneapolis,55409.0,East Harriet,44.93555,-93.29014000000001
56712,URBAN EATERY,-93.3151839222002,44.9498901509593,2730 LAKE ST W #1ST FL,Minneapolis,55416.0,Cedar - Isles - Dean,44.94989,-93.31518
56685,IZZY'S ICE CREAM CAFE,-93.27364711164671,44.971764004079894,1120 2ND AVE S,Minneapolis,55403.0,Downtown West,44.971759999999996,-93.27365
56767,CUP FOODS,-93.26210234000929,44.934307366830794,3759 CHICAGO AVE,Minneapolis,55407.0,Powderhorn Park,44.934309999999996,-93.2621
57175,SUPERAMERICA #4382,-93.2629024577547,44.934385851048205,3744 CHICAGO AVE,Minneapolis,55407.0,Central,44.93439,-93.2629
56725,ASIAN AVENUE,-93.32255550281158,44.9475887771447,3060 EXCELSIOR BLVD,Minneapolis,55416.0,West Calhoun,44.947590000000005,-93.32256
56719,CANTEEN,-93.2903407399301,44.9430515191459,3255 BRYANT AVE S,Minneapolis,55408.0,South Uptown,44.94305,-93.29034
56658,DEG DEG GRILLE & QURUHLEY SPORTS COFFEE,-93.2821019383198,44.9496914520533,2910 PILLSBURY AVE #119,Minneapolis,55408.0,Whittier,44.949690000000004,-93.2821
56731,MONARCH MINNEAPOLIS,-93.2723871157646,44.9817631737078,322 1ST AVE N,Minneapolis,55401.0,Downtown West,44.981759999999994,-93.27239
56721,FAT DUCK,-93.32873743640741,44.921115041881,4515 FRANCE AVE S,Minneapolis,55410.0,Linden Hills,44.92112,-93.32874
57193,LA ALBORADA MARKET,-93.24523146873041,44.94805500002229,1855 LAKE ST E,Minneapolis,55407.0,Corcoran,44.94805,-93.24523
56727,HI-LO DINER,-93.2143680020049,44.9486398050688,4020 LAKE ST E,Minneapolis,55406.0,Cooper,44.948640000000005,-93.21437
56746,PRIETO,-93.288379396068,44.9481433988683,701 LAKE ST W,Minneapolis,55408.0,South Uptown,44.94814,-93.28838
56766,TURTLE BREAD,-93.21236706759159,44.9413145641294,4205 34TH ST E,Minneapolis,55406.0,Howe,44.941309999999994,-93.21236999999999
56745,NORTH END MOBILE FOOD KITCHEN,-93.2960843666341,44.9994021967743,1210 WEST BROADWAY,Minneapolis,55411.0,Jordan,44.9994,-93.29608
56793,HAMPTON INN & SUITES,-93.27562791122119,44.9768113667383,19 8TH ST N,Minneapolis,55403.0,Downtown West,44.97681,-93.27563
56800,FAIRGROUNDS COFFEE AND TEA,-93.2707804528278,44.986106888890106,116 3RD AVE N,Minneapolis,55401.0,North Loop,44.98611,-93.27078
56796,SOBER FISH,-93.2335274671157,44.962545888166396,2627 FRANKLIN AVE E,Minneapolis,55406.0,Seward,44.96255,-93.23353
56514,MACKENZIE,-93.2776881892405,44.9763765928911,918 HENNEPIN AVE,Minneapolis,55403.0,Downtown West,44.97638,-93.27769
56807,TIJERINA GLOBAL SPICES,-93.28591414943381,44.9490041697916,2940 HARRIET AVE,Minneapolis,55408.0,Whittier,44.949,-93.28591
56847,SIMPLY STEVES FOOD TRUCK,-93.2809494743705,45.0097098620815,208 29TH AVE N,Minneapolis,55411.0,Hawthorne,45.00971,-93.28095
56588,C C CLUB,-93.28846519505909,44.955386051885995,2600 LYNDALE AVE S,Minneapolis,55408.0,Lowry Hill East,44.95539,-93.28846999999999
56858,MOXY MINNEAPOLIS UPTOWN,-93.2941015233923,44.9481914586901,1121 LAKE ST W,Minneapolis,55408.0,South Uptown,44.948190000000004,-93.2941
56861,LA TROPICANA,-93.26941896618321,44.947791727184,417 LAKE ST E #53,Minneapolis,55408.0,Central,44.947790000000005,-93.26942
56959,FOURTH STREET SALOON,-93.28472400385321,44.999402800860395,328 WEST BROADWAY,Minneapolis,55411.0,Hawthorne,44.9994,-93.28472
56886,CANDYLAND,-93.2744414092074,44.9759212277384,811 LASALLE AVE,Minneapolis,55402.0,Downtown West,44.97592,-93.27444
56905,POURHOUSE,-93.2717088329278,44.9796891182559,10 5TH ST S,Minneapolis,55401.0,Downtown West,44.979690000000005,-93.27171
56887,GREENWAY CAFE,-93.25592158410481,44.950775955698795,2833 13TH AVE S #101,Minneapolis,55407.0,Midtown Phillips,44.95078,-93.25591999999999
56696,POTBELLY SANDWICH WORKS,-93.2720653239584,44.976093892135104,80 8TH ST S,Minneapolis,55402.0,Downtown West,44.97609,-93.27207
56965,NIBBLES,-93.273850439023,44.975640391762504,800 NICOLLET MALL,Minneapolis,55402.0,Downtown West,44.975640000000006,-93.27385
57071,WASABI FUSION CUISINE,-93.2559439413756,44.976172860007104,903 WASHINGTON AVE S,Minneapolis,55415.0,Downtown East,44.97617,-93.25594
56902,EL TACO RIENDO,-93.2478772219395,45.01266653780851,2412 CENTRAL AVE NE,Minneapolis,55418.0,Holland,45.01267,-93.24788000000001
56955,BOLDER OPTIONS,-93.2756524954156,44.961795533937796,2100 STEVENS AVE,Minneapolis,55404.0,Whittier,44.9618,-93.27565
56754,M & M COFFEE,-93.26037147869629,44.959675553191204,912 24TH ST E #M 110,Minneapolis,55404.0,Ventura Village,44.95968,-93.26037
56808,NAMASTE CAFE,-93.29624420387259,44.9569141228432,2512 HENNEPIN AVE,Minneapolis,55405.0,East Isles,44.95691,-93.29624
56935,EL TACOTORRO,-93.2774690703798,44.956026006747706,2539 NICOLLET AVE,Minneapolis,55404.0,Whittier,44.95603,-93.27747
56908,DUSTYS BAR,-93.2698343579503,45.0009042260454,1319 MARSHALL ST NE,Minneapolis,55413.0,Sheridan,45.0009,-93.26983
57156,TINY DINER,-93.259068103169,44.93439166028521,1024 38TH ST E,Minneapolis,55407.0,Powderhorn Park,44.93439,-93.25907
57715,WEST BANK RESTAURANT & GRILL,-93.24757700407329,44.970538058099095,324 CEDAR AVE S,Minneapolis,55454.0,Cedar Riverside,44.97054,-93.24758
57020,THE PRODUCE EXCHANGE,-93.2607634675536,44.9493082660126,920 LAKE ST E #131,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
56818,FOCAL POINTE CAFE (PHILLIPS EYE),-93.2643161392123,44.9599546798978,2215 PARK AVE,Minneapolis,55404.0,Phillips West,44.95995,-93.26432
57019,TAILGATE SPORTS CAFE/PATTY WAGON,-93.27850730365931,44.8926457328959,6042 NICOLLET AVE,Minneapolis,55419.0,Windom,44.89265,-93.27851
57030,TAMALES DE RANCHO,-93.2532602442272,44.948103141298,1509 LAKE ST E,Minneapolis,55407.0,Powderhorn Park,44.9481,-93.25326
57012,MINNEHAHA UNITED METHODIST CHURCH,-93.2186502413199,44.91220740203651,3701 50TH ST E,Minneapolis,55417.0,Minnehaha,44.912209999999995,-93.21865
57050,MURRAY'S,-93.2723468919011,44.978634730726,24 6TH ST S #1ST FLOOR,Minneapolis,55402.0,Downtown West,44.978629999999995,-93.27235
57035,SHIFA COFFEE,-93.21948994243,44.948082706056205,3621 LAKE ST E,Minneapolis,55406.0,Longfellow,44.94808,-93.21949000000001
57003,EAST VILLAGE GRILL,-93.25758023344541,44.968394136836004,1401 11TH AVE S,Minneapolis,55404.0,Elliot Park,44.96839,-93.25758
57002,ANTOJITOS MEXICANOS LETI,-93.2220225034218,44.9321881970887,3909 MINNEHAHA AVE,Minneapolis,55406.0,Howe,44.932190000000006,-93.22202
57103,SOUL BOWL,-93.2770718865651,44.984933998763196,520 4TH ST N,Minneapolis,55401.0,North Loop,44.98493,-93.27707
57128,TACO BELL #3371,-93.28254351328259,44.9479919502761,215 LAKE ST E,Minneapolis,55408.0,Lyndale,44.947990000000004,-93.28254
57692,QURUXLOW,-93.25411986278391,44.94861752309399,1414 LAKE ST E,Minneapolis,55407.0,Midtown Phillips,44.94862,-93.25412
57117,KOREA RESTAURANT,-93.2267535751887,44.974333006225606,211 OAK ST SE,Minneapolis,55414.0,Prospect Park - East River Road,44.97433,-93.22675
57118,ITS 7AMSOMEWHERE,-93.2469219130422,44.963837994216,901 CEDAR AVE S,Minneapolis,55404.0,Seward,44.963840000000005,-93.24691999999999
56806,CASA MARIA,-93.2224016607436,44.91227257073879,5001 34TH AVE S,Minneapolis,55417.0,Minnehaha,44.91227,-93.2224
57085,TILIA,-93.3140475740271,44.9246739838694,2726 43RD ST W,Minneapolis,55410.0,Linden Hills,44.92467,-93.31405
57169,IDEAL DINER,-93.24774866942909,45.0015648762838,1314 CENTRAL AVE NE,Minneapolis,55413.0,Logan Park,45.00156,-93.24775
57173,SUPERAMERICA #4165,-93.2224815452269,44.9105573670465,5101 34TH AVE S,Minneapolis,55417.0,Minnehaha,44.91056,-93.22248
56989,GLAM DOLL DONUTS,-93.27747574216741,44.955186818311006,2605 NICOLLET AVE,Minneapolis,55408.0,Whittier,44.95519,-93.27748000000001
56938,ELITE CATERING,-93.2935357311887,44.9605340840498,2210 HENNEPIN AVE,Minneapolis,55405.0,East Isles,44.96053,-93.29354000000001
57160,MIDTOWN GLOBAL MARKET,-93.2607634675536,44.9493082660126,920 LAKE ST E,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
57196,THE WIENERY,-93.247496056883,44.969616617910795,414 CEDAR AVE S,Minneapolis,55454.0,Cedar Riverside,44.96962,-93.2475
57176,VILLAGE HOUSE QUE VIET,-93.23689924772052,45.0099446957656,2211 JOHNSON ST NE,Minneapolis,55418.0,Windom Park,45.00994,-93.2369
57164,MORRISSEY'S IRISH PUB,-93.29141665484079,44.948127965955294,913 LAKE ST W,Minneapolis,55408.0,South Uptown,44.94813,-93.29142
57211,BILLY SUSHI,-93.2688826755518,44.984282583900395,116 1ST AVE N,Minneapolis,55401.0,North Loop,44.98428,-93.26888000000001
57616,NILE RIVER CAFE,-93.25592158410481,44.950775955698795,2833 13TH AVE S #134,Minneapolis,55407.0,Midtown Phillips,44.95078,-93.25591999999999
57236,GRAZE PROVISIONS AND LIBATIONS/GRAZE,-93.2770718865651,44.984933998763196,520 4TH ST N,Minneapolis,55401.0,North Loop,44.98493,-93.27707
57228,BAGU SUSHI AND THAI,-93.2622417881858,44.9163223439729,4741 CHICAGO AVE,Minneapolis,55407.0,Northrop,44.91632,-93.26224
57243,MIDNORD EMPANADAS & CHURROS,-93.2770718865651,44.984933998763196,520 4TH ST N,Minneapolis,55401.0,North Loop,44.98493,-93.27707
57246,LU'S RESTAURANT,-93.2770718865651,44.984933998763196,520 4TH ST N,Minneapolis,55401.0,North Loop,44.98493,-93.27707
57252,PUMPHOUSE CREAMERY,-93.2622417881858,44.9163223439729,4755 CHICAGO AVE,Minneapolis,55407.0,Northrop,44.91632,-93.26224
57263,NOGOB COFFEE SHOP,-93.26037147869629,44.959675553191204,912 24TH ST E #B133,Minneapolis,55404.0,Ventura Village,44.95968,-93.26037
57305,VELLEE DELI,-93.27063819472099,44.9759298720596,109 7TH ST S #263,Minneapolis,55402.0,Downtown West,44.97593,-93.27064
57302,QUANG RESTAURANT,-93.27749284609041,44.9530879117783,2719 NICOLLET AVE,Minneapolis,55408.0,Whittier,44.95309,-93.27749
57303,COFFEE SHOP NORTHEAST,-93.23748652403249,45.0201724339029,2852 JOHNSON ST NE,Minneapolis,55418.0,Audubon Park,45.02017,-93.23749000000001
57124,JUN,-93.2776979871653,44.9887522949366,730 WASHINGTON AVE N #140,Minneapolis,,North Loop,44.98875,-93.2777
57276,SEBASTIAN JOE'S ICE CREAM,-93.31467906631559,44.9237829939217,4321 UPTON AVE S,Minneapolis,55410.0,Linden Hills,44.92378,-93.31468000000001
57342,CINCO DE MAYO MERCADO,-93.27751277701158,44.9346908717646,3733 NICOLLET AVE,Minneapolis,55409.0,King Field,44.93469,-93.27750999999999
57332,EINSTEIN BROS BAGELS,-93.24177306987092,44.9656079886995,720 22ND AVE S,Minneapolis,55454.0,Cedar Riverside,44.96561,-93.24176999999999
57331,SHEGA GROCERY,-93.24173238427342,44.9624225828533,2111 FRANKLIN AVE E,Minneapolis,55404.0,Seward,44.96242,-93.24173
57372,COMMONS AT AUGSBURG,-93.24177306987092,44.9656079886995,720 22ND AVE S,Minneapolis,55454.0,Cedar Riverside,44.96561,-93.24176999999999
57699,NIGHTHAWKS,-93.2774755068088,44.934382696190205,3753 NICOLLET AVE,Minneapolis,55409.0,King Field,44.93438,-93.27748000000001
57357,MPLS AERIE #34 F O E,-93.2357857023825,44.9571224222112,2507 25TH ST E,Minneapolis,55406.0,Seward,44.95712,-93.23579000000001
57362,BAD ROOSTER,-93.2809494743705,45.0097098620815,208 29TH AVE N,Minneapolis,55411.0,Hawthorne,45.00971,-93.28095
57377,UP-DOWN,-93.2875544982954,45.011130198015,3012 LYNDALE AVE S,Minneapolis,55408.0,Hawthorne,45.01113,-93.28755
57361,MUCCI'S,-93.29089513969922,44.94812791191399,901 LAKE ST W,Minneapolis,55408.0,South Uptown,44.94813,-93.2909
57318,CAVE VIN,-93.3184605370805,44.901860917928495,5555 XERXES AVE S,Minneapolis,55410.0,Armatage,44.90186,-93.31846
57416,FLAVOR BEES,-93.27751724074021,44.9642486651577,1831 NICOLLET AVE,Minneapolis,55403.0,Steven's Square - Loring Heights,44.96425,-93.27752
57600,LA POBLANITA,-93.25036161526569,44.948082121774206,1617 LAKE ST E,Minneapolis,55407.0,Powderhorn Park,44.94808,-93.25036
57566,AVOCADISH,-93.2342207608008,44.979557390295895,330 15TH AVE SE,Minneapolis,55414.0,University of Minnesota,44.97956,-93.23422
57384,THE OFFICE PUB & GRILL,-93.27319274018271,44.9845280690619,307 WASHINGTON AVE N,Minneapolis,55401.0,North Loop,44.98453,-93.27319
57559,MI TEA,-93.2342207608008,44.979557390295895,330 15TH AVE SE,Minneapolis,55414.0,University of Minnesota,44.97956,-93.23422
57388,SIDEWALK KITCHEN,-93.22625802135879,44.973853014049396,817 WASHINGTON AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.97385,-93.22626
